"# ID" GaiaID x y Dist_pix Dist_arcsec Gmag InAper
38 5271051429232657152 1894.1290265061111 789.9484840965617 11.439311478080402 240.22554103968844 16.467272 0
39 5271054384170155136 1893.9540033120672 790.0468963652797 11.502701208642986 241.5567253815027 15.674794 0
40 5271052116427474688 1911.073453103499 789.9853133203512 11.515945858036888 241.83486301877466 14.069368 0
41 5271052116427471616 1909.3766306638322 788.4218105710021 11.537356719238803 242.28449110401485 16.300297 0
42 5271055518041491840 1891.4306345519035 801.6825593746805 11.791246808766124 247.6161829840886 13.192636 0
43 5271055449322015616 1891.193643183261 800.9855003470317 11.802511800955621 247.85274782006803 15.700056 0
44 5271051497952147712 1897.6577658501303 786.8529846694214 11.901071495791317 249.92250141161767 14.397695 0
45 5271056407096341760 1911.0772231965097 806.0635078351024 11.949692993867995 250.9435528712279 16.392565 0
46 5271056892431106304 1914.486665088852 798.4009857848148 11.974124672949584 251.45661813194127 15.208758 0
47 5271052013348248320 1905.914447930352 786.1795041518347 12.016132634701412 252.33878532872964 13.957892 0
48 5271052013348252800 1907.6581067765785 786.7311901422338 12.116260319831918 254.44146671647027 16.072765 0
49 5271054624688298880 1890.2810910869878 796.5247412075961 12.308599279540164 258.4805848703435 15.547516 0
50 5271051429232655104 1893.508134504096 789.2782847576116 12.350352354589948 259.3573994463889 14.142603 0
51 5271067681388889472 1899.4319230541248 810.2077801635216 12.876752516745247 270.4118028516502 10.881287 0
52 5271048817892510720 1889.559580571872 797.4537579377768 12.975448152483917 272.4844112021623 14.602236 0
53 5271054349810407552 1891.5947232425592 790.6817480410162 13.00114594099471 273.0240647608889 16.179396 0
54 5271051429232653824 1892.9828943291204 788.8604023608034 13.019541730971655 273.41037635040476 16.031479 0
55 5271067715748635520 1901.9290506111813 810.9490727051736 13.25292504578727 278.3114259615327 14.879076 0
56 5271053520880777472 1912.5124384341937 788.3375937050421 13.69084230253616 287.50768835325937 15.693657 0
57 5271056445754490496 1913.058166193261 806.5380392247969 13.737750905002402 288.49276900505043 10.755236 0
58 5271057648345350528 1915.9065002937205 801.403216131004 13.874599306595133 291.3665854384978 16.424782 0
