,time,flux,flux_err,background_flux,quality,centroids_x,centroids_y,motion_x,motion_y
20662,2323.1993975417113,25154.496,8.6637125,1969.1613,0,2061.960818791467,231.47721999522912,-0.0015077445,-0.0020943414
20663,2323.206341977237,25153.463,8.659315,1956.3591,0,2061.9609820041483,231.475748686021,-0.0014353449,-0.006056286
20664,2323.2132864127634,25139.982,8.655768,1951.644,0,2061.9622000749987,231.47747338464376,-0.0005613715,-0.002967585
20665,2323.22023084829,25141.67,8.655005,1944.5409,0,2061.961265124753,231.47479900380236,-0.0006799395,-0.0066873073
20666,2323.227175283699,25152.121,8.65597,1938.8608,0,2061.961660591856,231.47699073086505,-0.0005465398,-0.0036302274
20667,2323.2341197191085,25166.467,8.654573,1930.7163,0,2061.961369980644,231.47535514868284,-0.00083158596,-0.005410879
20668,2323.2410641544006,25151.537,8.650826,1924.9229,0,2061.9623894591596,231.4759930722121,-3.319887e-05,-0.0050729723
20669,2323.2480085898105,25157.682,8.651238,1925.4086,0,2061.9608520172883,231.47535846245154,-0.0015873768,-0.005393974
20670,2323.254953025104,25150.193,8.648293,1913.06,0,2061.961138690523,231.47718642288046,-0.00080112607,-0.0036887205
20671,2323.2618974602806,25161.43,8.648615,1909.0747,0,2061.961555514218,231.47644105522522,-0.0009602779,-0.0049341903
20672,2323.2688418955736,25151.799,8.642596,1898.1964,0,2061.961032898454,231.47689296279427,-0.0011989821,-0.004182261
20673,2323.2757863307497,25154.611,8.641386,1887.5272,0,2061.961068418086,231.4760161107661,-0.0009153752,-0.005186992
20674,2323.2827307659268,25148.215,8.638075,1885.1993,0,2061.9615016439802,231.47574230061508,-0.00032303444,-0.0045488854
20675,2323.2896752011034,25159.102,8.638961,1873.5619,0,2061.9624598353153,231.47552118121567,-0.00022889242,-0.0051617166
20676,2323.2966196361635,25163.652,8.635547,1867.7258,0,2061.9607841580364,231.4767510919165,-0.0011806535,-0.002725346
20677,2323.3035640712237,25132.598,8.630737,1862.9298,0,2061.961022415248,231.47712595470153,-0.0006706433,-0.004329259
20678,2323.310508506284,25130.89,8.629983,1855.4229,0,2061.960559463049,231.47549172998498,-0.0009670396,-0.0036356417
20679,2323.3174529412277,25160.516,8.629793,1838.5973,0,2061.9614795819716,231.47596630016722,-0.0004740674,-0.0054046563
20680,2323.324397376172,25153.127,8.626701,1836.9749,0,2061.9615732648026,231.47540620899264,-0.000595812,-0.005501737
20681,2323.331341811115,25157.871,8.625646,1829.7875,0,2061.9623254931003,231.47555380059768,-0.00042688288,-0.0049488633
20682,2323.338286246059,25147.496,8.62094,1817.5651,0,2061.9604221826935,231.4746133899226,-0.0018672274,-0.006702037
20683,2323.3452306808863,25149.074,8.619713,1808.8948,0,2061.9621942688186,231.47707660920534,-0.0003982169,-0.004131601
20684,2323.3521751157145,25139.193,8.616854,1802.9694,0,2061.961713863603,231.477308344085,-0.0006276025,-0.003520024
20685,2323.359119550542,25140.166,8.614655,1795.8757,0,2061.961179032295,231.47401162460142,-0.0008953945,-0.0069427346
20686,2323.366063985369,25132.854,8.610362,1785.4592,0,2061.961492422625,231.47574900489127,-0.0004921285,-0.0052759517
20687,2323.3730084200793,25142.037,8.609839,1776.5048,0,2061.962585014679,231.47811880782612,0.00090786465,-0.0028433383
20688,2323.3799528547906,25137.332,8.607991,1769.7671,0,2061.961533603439,231.47405752533325,-0.0012112632,-0.0070330715
20689,2323.386897289502,25151.963,8.606204,1760.402,0,2061.9604088434485,231.4741083754271,-0.0014818325,-0.0069276644
20690,2323.393841724096,25149.896,8.602934,1750.1016,0,2061.9607153651914,231.4762295221864,-0.0013524761,-0.0038392805
20691,2323.400786158691,25163.61,8.603594,1742.0555,0,2061.9613764430114,231.47642377860132,-0.000412946,-0.00411551
20692,2323.407730593285,25150.508,8.601129,1738.0638,0,2061.9616442335573,231.47607783825464,-0.00013647926,-0.004933973
20693,2323.4146750277637,25137.043,8.596438,1733.2539,0,2061.9614604114554,231.47560891503574,-0.00047162815,-0.0048375777
20694,2323.421619462358,25159.096,8.599802,1729.4427,0,2061.960587377576,231.47419887090828,-0.0005759793,-0.0069430866
20695,2323.42856389672,25134.299,8.593657,1724.3622,0,2061.962530180031,231.47638716250668,0.0004922025,-0.004263302
20696,2323.435508331198,25142.06,8.595252,1719.1322,0,2061.961122399268,231.47357135754538,-0.0017410833,-0.0075334
20697,2323.442452765676,25163.367,8.596314,1714.5099,0,2061.961056773427,231.47768736711885,-0.0012080058,-0.0014255309
20698,2323.4493972000378,25141.043,8.591606,1706.2816,0,2061.9624607727487,231.4761024331273,-0.00052638416,-0.003762015
20699,2323.4563416342835,25139.387,8.590678,1701.2125,0,2061.962026695468,231.4739217242078,-0.0002169717,-0.0077220513
20700,2323.4632860686447,25160.832,8.591962,1697.141,0,2061.9619220515387,231.47778373835405,8.043342e-06,-0.0021971
20701,2323.4702305028895,25152.193,8.590268,1697.2463,0,2061.961280285421,231.47386047296894,-0.00062411634,-0.0071738986
20702,2323.4771749371344,25142.82,8.588587,1694.0767,0,2061.9612003381426,231.47536620799897,-0.0008307701,-0.0060806004
20703,2323.484119371381,25143.988,8.586173,1686.3762,0,2061.960621767077,231.47514774629323,-0.0012115272,-0.005440443
20704,2323.4910638055103,25137.232,8.584445,1680.0303,0,2061.9617664003017,231.47599418874123,-0.0010042932,-0.004758274
20705,2323.4980082396382,25144.363,8.585334,1681.5763,0,2061.960428980914,231.47465814027652,-0.0013436544,-0.0063397284
20706,2323.504952673767,25148.123,8.584564,1680.1428,0,2061.962173273485,231.47583078048248,-0.00036029064,-0.0052636554
20707,2323.511897107896,25145.879,8.584305,1678.2646,0,2061.9613708395827,231.4752392153329,-0.00096749014,-0.0062154746
20708,2323.518841541909,25149.492,8.586104,1679.7731,0,2061.962139549928,231.4764666663335,-0.00010912275,-0.0048082075
20709,2323.525785975921,25157.803,8.583979,1671.5399,0,2061.961601192376,231.47532129023148,-1.137812e-05,-0.0061832196
20710,2323.532730409934,25133.01,8.579636,1670.2928,0,2061.96225367066,231.47535352367728,-0.00024443681,-0.005299843
20711,2323.5396748438293,25139.373,8.582037,1667.8906,0,2061.9621200782153,231.47625783759253,-0.0004486747,-0.0052160714
20712,2323.546619277842,25143.037,8.582315,1670.4607,0,2061.96144852881,231.4760554842575,-0.00079891476,-0.0045480374
20713,2323.5535637116222,25160.336,8.583215,1662.8042,0,2061.962083574826,231.47570860230988,-0.00021695947,-0.005546919
20714,2323.560508145518,25158.955,8.580804,1662.3644,0,2061.962527747839,231.4742357531701,0.00023770421,-0.0066714874
20715,2323.567452579297,25142.803,8.578218,1659.8687,0,2061.962674403056,231.47689533541643,0.000735199,-0.0038078048
20716,2323.5743970130766,25145.084,8.580899,1656.9293,0,2061.9611955428118,231.47552713219062,-0.001025301,-0.00541774
20717,2323.581341446857,25155.168,8.579385,1658.0232,0,2061.9610403523866,231.47566122999788,-0.0010866597,-0.0053695836
20718,2323.5882858806367,25140.129,8.575266,1655.9442,0,2061.9619652337487,231.47431375467448,-8.817042e-05,-0.006654394
20719,2323.5952303143,25138.477,8.574157,1651.0653,0,2061.962391255375,231.47633275994934,-6.921457e-05,-0.0045804875
20720,2323.6021747479626,25137.322,8.5738535,1649.9161,0,2061.961939187313,231.4747097721375,-6.392777e-05,-0.006263441
20721,2323.609119181509,25150.275,8.575542,1648.3503,0,2061.962104198434,231.4743458788021,0.00014693923,-0.006849311
20722,2323.616063615172,25156.37,8.574264,1641.4365,0,2061.9616656157955,231.47602549594572,0.000119630655,-0.0051443093
20723,2323.62300804872,25129.807,8.570492,1642.6652,0,2061.9607697780334,231.47506379903032,-0.00058788917,-0.005802123
20724,2323.6299524822666,25145.488,8.571202,1636.28,0,2061.961697762325,231.47620289570042,0.00011930427,-0.003963145
20725,2323.636896915697,25154.834,8.573203,1635.2518,0,2061.9610546341464,231.4746730853714,-0.0013455418,-0.0073230714
20726,2323.6438413491264,25147.594,8.571397,1630.8038,0,2061.9620076568663,231.47474307516651,-0.00040696116,-0.0060492344
20727,2323.6507857825577,25148.541,8.570067,1632.7096,0,2061.962416761209,231.47449646076,0.00042313134,-0.006638393
20728,2323.657730215988,25139.729,8.568611,1626.6548,0,2061.962794792291,231.4762495695982,0.0009791302,-0.004112533
20729,2323.6646746494184,25129.236,8.566141,1623.3494,0,2061.9609347062324,231.47521896682215,-0.0008757857,-0.005358701
20730,2323.6716190827315,25140.479,8.56795,1619.6868,0,2061.9615629665846,231.47452016617646,-0.0011184734,-0.0066013685
20731,2323.678563516047,25147.402,8.567693,1618.93,0,2061.9614669131806,231.47610373509386,-0.0005906688,-0.004742733
20732,2323.6855079492448,25148.086,8.566851,1617.0387,0,2061.962938041685,231.47527186130338,0.0011891837,-0.0051655215
20733,2323.6924523824414,25143.338,8.564638,1611.2938,0,2061.9629925676536,231.4755251667883,0.00056676526,-0.0054904334
20734,2323.699396815639,25155.514,8.564363,1605.9264,0,2061.961513932787,231.47347277069136,-0.000256367,-0.007449139
20735,2323.7063412488365,25145.771,8.563478,1605.4717,0,2061.96254141738,231.47528132945533,0.000111333655,-0.005492892
20736,2323.713285682034,25152.271,8.563137,1600.9784,0,2061.9617847468735,231.47351555786227,-0.00058526883,-0.0072780093
20737,2323.720230115115,25154.768,8.5647955,1599.9655,0,2061.961255793029,231.4737412202888,-0.0006940248,-0.0066841953
20738,2323.727174548196,25136.582,8.559488,1597.1691,0,2061.961732424773,231.47537305300816,-0.00023041107,-0.005563715
20739,2323.7341189811605,25136.09,8.562264,1595.4209,0,2061.9624168902137,231.47542745496833,0.00029625188,-0.004287431
20740,2323.741063414242,25124.473,8.557568,1588.2847,0,2061.962738961172,231.47412413833288,0.00036808464,-0.006620225
20741,2323.7480078472067,25121.43,8.5556,1585.9241,0,2061.962216271165,231.47579836416278,0.00046623856,-0.004786223
20742,2323.7549522801723,25142.184,8.557362,1584.0588,0,2061.962991275796,231.47376412741525,0.00077417865,-0.0068808333
20743,2323.7618967130197,25134.291,8.556092,1584.0944,0,2061.961493246021,231.4770028228966,-0.00037149005,-0.0036416333
20744,2323.768841145868,25151.969,8.557166,1576.7792,0,2061.9628651684793,231.47484344995183,0.0006367948,-0.0060887565
20745,2323.775785578716,25159.277,8.558606,1578.1465,0,2061.9613792344044,231.47510922668212,-0.0002284695,-0.0055268453
20746,2323.7827300115646,25160.17,8.559877,1573.976,0,2061.962405422623,231.47521582029214,0.0012770751,-0.0062011126
20747,2323.789674444414,25145.686,8.5583,1569.3896,0,2061.9627552804045,231.47595716526416,0.00086335023,-0.0055704266
20748,2323.796618877145,25164.709,8.558505,1570.7894,0,2061.9622893558626,231.47512900642658,0.0002113645,-0.0055028074
20749,2323.8035633098766,25151.11,8.55422,1568.4319,0,2061.9629731983296,231.47556746060428,0.00053851726,-0.0056438423
20750,2323.810507742492,25143.646,8.55274,1568.8793,0,2061.9607755920665,231.47124748548296,-0.0014644269,-0.009666441
20751,2323.8174521751075,25152.574,8.553335,1561.9198,0,2061.961175791418,231.47475085131552,-0.00077324314,-0.0059235874
20752,2323.8243966077234,25146.713,8.554328,1561.9325,0,2061.96339646696,231.47490622646296,0.0011691487,-0.006704025
20753,2323.8313410403384,25156.61,8.555182,1560.9657,0,2061.9621349109243,231.47557646005478,0.0008136224,-0.004715837
20754,2323.838285472954,25142.88,8.551971,1561.7158,0,2061.9626440844177,231.47487652680542,0.0001236028,-0.00613374
20755,2323.845229905454,25140.078,8.550179,1559.0645,0,2061.962526069758,231.47497591609618,0.00060486514,-0.005996751
20756,2323.852174337953,25139.262,8.550252,1555.718,0,2061.9618748643084,231.47404647016637,-0.00059116294,-0.0074846186
20757,2323.8591187703355,25155.982,8.553681,1552.5903,0,2061.9618304648843,231.47497791944994,0.00016822136,-0.005763874
20758,2323.8660632028336,25145.705,8.549813,1552.0592,0,2061.9618682209502,231.47480159375175,3.6444966e-05,-0.0056711016
20759,2323.8730076352163,25122.941,8.547547,1550.588,0,2061.9635086844037,231.47561737158864,0.0015787926,-0.005456583
20760,2323.8799520675993,25112.768,8.54562,1549.9877,0,2061.9625071728874,231.4760250321814,0.00023043026,-0.005496375
20761,2323.886896499866,25111.174,8.544236,1550.1132,0,2061.962300799482,231.4739423185423,0.00081141514,-0.007146503
20762,2323.8938409322477,25092.305,8.545351,1548.4575,0,2061.9623986849892,231.47370589449764,0.00022546662,-0.007043033
20763,2323.900785364515,25150.133,8.548559,1544.9391,0,2061.9612274047636,231.47378533026568,-0.0008583533,-0.006794024
20764,2323.9077297966637,25151.963,8.549109,1549.2354,0,2061.9619358459477,231.47402611091377,-0.00039538817,-0.006913813
20765,2323.9146742289304,25140.852,8.548229,1544.2189,0,2061.962797991628,231.47555895892324,0.0013616697,-0.005239472
20766,2323.9216186610806,25146.389,8.548862,1546.5942,0,2061.9635913465145,231.47505878550766,0.0011407848,-0.0058761626
20767,2323.9285630932304,25134.72,8.546656,1543.4722,0,2061.9635221870835,231.47488623700215,0.0013217577,-0.006729518
20768,2323.9355075253793,25163.7,8.550619,1541.517,0,2061.96336426307,231.47600834131867,0.001193277,-0.004870836
20769,2323.9424519574127,25158.883,8.548383,1540.8197,0,2061.962202726186,231.47420680018988,-0.00024006377,-0.006468998
20770,2323.949396389447,25160.703,8.549626,1538.1674,0,2061.962017617503,231.4748192011757,-0.00042014258,-0.0061611664
20771,2323.9563408214804,25154.508,8.546622,1537.2318,0,2061.9620891307677,231.4733653639313,-0.00032639047,-0.0071650497
